"id","date_created","date_deleted","date_updated","street","house_number","flat_number","zipcode","country","city"
"","17-Sep-2021 13:20:28","","","313 Bode Spring","850","131","66054","Poland","North Garret"
"","17-Sep-2021 13:20:28","","","66278 Loria Avenue","94","545","57649","Bosnia and Herzegovina","New Berneice"
"","17-Sep-2021 13:20:28","","","83975 Alyce Squares","49","656","11885","Vanuatu","East Maxtown"
"","17-Sep-2021 13:20:28","","","05793 Zulauf Circles","236","549","10321","Georgia","Noelside"
"","17-Sep-2021 13:20:28","","","397 Luettgen Port","227","552","47781","Democratic People's Republic of Korea","Corkeryland"
"","17-Sep-2021 13:20:28","","","28191 Daugherty Oval","925","881","53506","Mali","Hauckberg"
"","17-Sep-2021 13:20:28","","","5417 Denesik Mount","964","694","89880","Niue","Gastonfort"
"","17-Sep-2021 13:20:28","","","271 Thiel Ridges","616","571","94963","Bosnia and Herzegovina","Lake Danielfurt"
"","17-Sep-2021 13:20:28","","","31622 Aisha Burgs","336","136","94850","Anguilla","Thresashire"
"","17-Sep-2021 13:20:28","","","80167 Wisozk Plains","480","674","51183","Qatar","Kuhicland"
"","17-Sep-2021 13:20:28","","","784 Bogisich Brook","101","591","66141","Dominica","Beckerbury"
"","17-Sep-2021 13:20:28","","","227 Huels Garden","175","723","64500","Belgium","Morarland"
"","17-Sep-2021 13:20:28","","","187 Freddy Expressway","265","181","80104","Algeria","Volkmanborough"
"","17-Sep-2021 13:20:28","","","9386 Pei Pine","889","65","90209","Marshall Islands","East Sherahaven"
"","17-Sep-2021 13:20:28","","","96597 Kandice Road","736","895","72070","Mayotte","Port Mindiland"
"","17-Sep-2021 13:20:28","","","403 Schneider Lakes","771","290","61745","New Zealand","Buckridgeville"
"","17-Sep-2021 13:20:28","","","3942 Cristobal Pines","740","448","15857","Myanmar","Port Estefanabury"
"","17-Sep-2021 13:20:28","","","32567 Earle Orchard","911","117","38300","Israel","North Caroll"
"","17-Sep-2021 13:20:28","","","082 Goldner Mission","170","955","53464","Burkina Faso","East Myeshaport"
"","17-Sep-2021 13:20:28","","","69253 Lael Hills","469","375","52839","Jordan","Mertzton"
"","17-Sep-2021 13:20:28","","","041 Monet Ramp","747","505","35959","Senegal","Domingofort"
"","17-Sep-2021 13:20:28","","","87852 Elias Forest","472","133","11171","Canada","Parisianville"
"","17-Sep-2021 13:20:28","","","6683 Schuster Bypass","668","160","69001","Chile","Reneburgh"
"","17-Sep-2021 13:20:28","","","818 Demarcus Glen","53","200","72472","El Salvador","Isabelmouth"
"","17-Sep-2021 13:20:28","","","4858 Dustin Center","514","869","64670","Democratic People's Republic of Korea","West Angelburgh"
"","17-Sep-2021 13:20:28","","","1376 Ullrich Row","654","640","88972","Micronesia","New Michealberg"
"","17-Sep-2021 13:20:28","","","96020 Mireille Passage","274","550","26549","El Salvador","Fallontown"
"","17-Sep-2021 13:20:28","","","07512 Millicent Way","625","317","10215","Greece","Marylynnview"
"","17-Sep-2021 13:20:28","","","2658 Elisha Pines","626","216","55595","Central African Republic","Zemlakside"
"","17-Sep-2021 13:20:28","","","7091 Conn Avenue","286","444","72803","Argentina","Emardland"
"","17-Sep-2021 13:20:28","","","55519 Rosenbaum Ridge","563","979","39670","Bulgaria","Claribelfort"
"","17-Sep-2021 13:20:28","","","669 Murazik Dale","583","646","53464","Japan","Port Earle"
"","17-Sep-2021 13:20:28","","","7908 Wilburn Center","86","122","64983","Macedonia","Floydshire"
"","17-Sep-2021 13:20:28","","","662 McKenzie Lodge","517","698","14747","Republic of Korea","East Gavin"
"","17-Sep-2021 13:20:28","","","798 Yer Ports","128","581","19540","Uruguay","Fayton"
"","17-Sep-2021 13:20:28","","","05579 Salley Lake","531","560","27337","South Africa","New Kena"
"","17-Sep-2021 13:20:28","","","89307 Jarod Stream","554","542","14877","Bouvet Island (Bouvetoya)","Gerardochester"
"","17-Sep-2021 13:20:28","","","543 Gilberto Meadows","875","532","46145","Faroe Islands","Lake Dion"
"","17-Sep-2021 13:20:28","","","0453 Vicente Estate","154","163","44394","Guinea","North Willy"
"","17-Sep-2021 13:20:28","","","65288 Heller Street","301","616","32348","Australia","Port Hershelbury"
"","17-Sep-2021 13:20:28","","","7803 So Inlet","554","490","44740","Namibia","Kaylafort"
"","17-Sep-2021 13:20:28","","","848 Palmer Extension","772","680","29308","Saudi Arabia","Lebsackhaven"
"","17-Sep-2021 13:20:28","","","68958 Schuppe Well","640","390","13516","Brazil","East Irwin"
"","17-Sep-2021 13:20:28","","","59934 Ed Burgs","269","858","95471","Estonia","North Gemaburgh"
"","17-Sep-2021 13:20:28","","","482 Irving Squares","915","681","32392","Hungary","West Trina"
"","17-Sep-2021 13:20:28","","","683 Flatley Squares","724","966","95581","Papua New Guinea","East Judson"
"","17-Sep-2021 13:20:28","","","786 Norris Neck","69","250","24175","Lebanon","Leandromouth"
"","17-Sep-2021 13:20:28","","","4549 Willie Port","765","366","53478","San Marino","Port Rosamaria"
"","17-Sep-2021 13:20:28","","","55748 Mariano Route","214","171","24570","Germany","New Thanhton"
"","17-Sep-2021 13:20:28","","","09340 Weissnat Points","432","173","56302","Belarus","North Erline"
"","17-Sep-2021 13:20:28","","","8524 Murray Shoal","164","291","89180","Mauritius","South Galechester"
"","17-Sep-2021 13:20:28","","","4411 Lenard Avenue","211","876","27878","Australia","Hermistonchester"
"","17-Sep-2021 13:20:28","","","52502 Rodrigo Rest","617","605","92765","Maldives","West Sandaton"
"","17-Sep-2021 13:20:28","","","142 Haag Way","253","76","73468","Tunisia","Terrellfurt"
"","17-Sep-2021 13:20:28","","","0706 Rudy Avenue","202","823","12627","Congo","Romaguerafurt"
"","17-Sep-2021 13:20:28","","","826 Ching Islands","835","174","58347","Ukraine","New Jewell"
"","17-Sep-2021 13:20:28","","","52564 Fritz Mission","358","12","22053","Holy See (Vatican City State)","Port Tom"
"","17-Sep-2021 13:20:28","","","99452 Kirlin Orchard","553","888","58828","Martinique","Romeoberg"
"","17-Sep-2021 13:20:28","","","5999 Alphonso Knolls","663","944","16649","Tokelau","Gloverton"
"","17-Sep-2021 13:20:28","","","56093 Alexander Drives","423","336","18869","Niue","Jenkinshaven"
"","17-Sep-2021 13:20:28","","","63168 Margot Estates","492","929","19162","Somalia","Tobymouth"
"","17-Sep-2021 13:20:28","","","9068 Joanne Run","177","680","22983","Lao People's Democratic Republic","Rayfordbury"
"","17-Sep-2021 13:20:28","","","2322 Reynaldo Extensions","696","235","99241","Taiwan","Port Orlandochester"
"","17-Sep-2021 13:20:28","","","10744 Legros Drive","529","289","63093","Guernsey","Cathiburgh"
"","17-Sep-2021 13:20:28","","","797 Wuckert Flats","734","455","48997","Kazakhstan","Lake Nuport"
"","17-Sep-2021 13:20:28","","","0253 Goodwin Extension","173","639","12025","Paraguay","East Freddieton"
"","17-Sep-2021 13:20:28","","","28764 Hoppe Crescent","629","116","14309","Angola","Candiefort"
"","17-Sep-2021 13:20:28","","","7462 Donnelly Stravenue","751","723","90592","Mexico","East Lyndia"
"","17-Sep-2021 13:20:28","","","9580 Mante Radial","651","156","23319","Gibraltar","Quigleyport"
"","17-Sep-2021 13:20:28","","","7835 Douglas Circle","38","425","11320","Saint Kitts and Nevis","Farrellside"
"","17-Sep-2021 13:20:28","","","417 Schmitt Road","863","669","73261","Trinidad and Tobago","Donnellyberg"
"","17-Sep-2021 13:20:28","","","8892 Reichel Unions","707","520","81887","Reunion","West Rea"
"","17-Sep-2021 13:20:28","","","31591 Marna Cove","833","913","89177","Saint Lucia","West Arminda"
"","17-Sep-2021 13:20:28","","","1941 Jen Throughway","652","70","32524","Bosnia and Herzegovina","East Malliefurt"
"","17-Sep-2021 13:20:28","","","4137 Hansen Forge","187","51","48739","Morocco","Kihnshire"
"","17-Sep-2021 13:20:28","","","492 Watsica Throughway","307","2","67870","Cape Verde","North Annemarie"
"","17-Sep-2021 13:20:28","","","669 McDermott Spurs","54","637","41530","Malta","Lake Aundrea"
"","17-Sep-2021 13:20:28","","","4206 Hermann Throughway","53","326","65436","Tokelau","Volkmanfurt"
"","17-Sep-2021 13:20:28","","","432 Hartmann Viaduct","367","131","79052","Burkina Faso","Pouroshaven"
"","17-Sep-2021 13:20:28","","","52972 Rhonda Haven","353","501","27165","Puerto Rico","New Timothytown"
"","17-Sep-2021 13:20:28","","","0611 Tromp Centers","12","296","35616","Kenya","Lake Fredda"
"","17-Sep-2021 13:20:28","","","679 Predovic Expressway","266","278","25438","Finland","Port Faviola"
"","17-Sep-2021 13:20:28","","","02722 Jene Shoal","733","131","56689","Gibraltar","Lake Latina"
"","17-Sep-2021 13:20:28","","","67675 Moshe Mall","839","215","71214","Belize","Murrayborough"
"","17-Sep-2021 13:20:28","","","61891 Tillman Ramp","319","691","80036","Pitcairn Islands","New Shamikabury"
"","17-Sep-2021 13:20:28","","","43181 Corkery Loop","407","449","14004","Romania","Lebsackfort"
"","17-Sep-2021 13:20:28","","","89198 Watsica Ferry","811","971","26458","Luxembourg","Corkeryton"
"","17-Sep-2021 13:20:28","","","00395 Koch Lock","948","836","72298","Cape Verde","New Waltraud"
"","17-Sep-2021 13:20:28","","","00604 Malik Court","910","686","22749","South Georgia and the South Sandwich Islands","Grahamburgh"
"","17-Sep-2021 13:20:28","","","120 Johnson Avenue","186","837","21338","Kuwait","West Pei"
"","17-Sep-2021 13:20:28","","","64038 Francisco Mountains","278","259","55516","Luxembourg","Donaldhaven"
"","17-Sep-2021 13:20:28","","","281 Conrad Street","397","251","91379","Philippines","Lake Terisaport"
"","17-Sep-2021 13:20:28","","","288 Garth Field","558","478","47714","Congo","Stokesfort"
"","17-Sep-2021 13:20:28","","","5644 Derek Terrace","384","463","69854","Turkmenistan","East Brentshire"
"","17-Sep-2021 13:20:28","","","182 Jerlene Estate","781","649","91782","Gibraltar","Keelingchester"
"","17-Sep-2021 13:20:28","","","574 Parisian Ville","434","448","61762","Saint Martin","West Rosannaton"
"","17-Sep-2021 13:20:28","","","53592 Vanita Expressway","228","690","61626","Singapore","New Dickfurt"
"","17-Sep-2021 13:20:28","","","69733 Auer Groves","49","531","82200","Norfolk Island","Lanorastad"
"","17-Sep-2021 13:20:28","","","58799 Kesha Hollow","543","269","74755","Macedonia","Kattiehaven"
"","17-Sep-2021 13:20:28","","","4661 Edwin Forest","199","35","43402","Hong Kong","New Neal"
"","17-Sep-2021 13:20:28","","","45182 Gil Extensions","704","518","33791","Norfolk Island","North Vantown"
"","17-Sep-2021 13:20:28","","","062 Shani Islands","840","930","96276","Equatorial Guinea","Torphyshire"
"","17-Sep-2021 13:20:28","","","013 Jacobi Corners","97","817","20917","Ukraine","Trevorborough"
"","17-Sep-2021 13:20:28","","","433 Macy Curve","409","163","98680","Portugal","South Eloy"
"","17-Sep-2021 13:20:28","","","9122 Paucek Shore","164","910","40705","Fiji","Port Augustusmouth"
"","17-Sep-2021 13:20:28","","","40988 Kemmer Fall","373","262","14655","Guadeloupe","East Delindastad"
"","17-Sep-2021 13:20:28","","","361 Gutmann Dale","827","616","42150","Djibouti","North Tommieshire"
"","17-Sep-2021 13:20:28","","","1371 Armstrong Shore","20","765","30779","Poland","West Eleaseburgh"
"","17-Sep-2021 13:20:28","","","93894 Trudi Corner","112","866","15487","Tonga","Carlosstad"
"","17-Sep-2021 13:20:28","","","949 Mosciski Causeway","777","742","19038","Lebanon","Greenholtmouth"
"","17-Sep-2021 13:20:28","","","170 Lieselotte Grove","490","290","35918","Oman","New Rinaberg"
"","17-Sep-2021 13:20:28","","","3844 Becker Mountain","761","675","24459","Falkland Islands (Malvinas)","South Nelliechester"
"","17-Sep-2021 13:20:28","","","02547 Okuneva Mountains","369","437","37090","Somalia","Ursulamouth"
"","17-Sep-2021 13:20:28","","","90784 Leonel Station","855","530","64998","Moldova","Stanleyhaven"
"","17-Sep-2021 13:20:28","","","498 Morar Gardens","892","264","83083","Solomon Islands","Stanburgh"
"","17-Sep-2021 13:20:28","","","3447 Wisozk Passage","170","977","43572","Anguilla","Franklintown"
"","17-Sep-2021 13:20:28","","","378 Kohler Trafficway","115","873","88824","Norway","Tanekatown"
"","17-Sep-2021 13:20:28","","","1784 Jimmie Place","511","139","88873","Mayotte","Barttown"
"","17-Sep-2021 13:20:28","","","91252 Cummerata Roads","704","933","49376","Australia","Konopelskiport"
"","17-Sep-2021 13:20:28","","","2439 Colin Viaduct","73","248","53771","Argentina","Madieville"
"","17-Sep-2021 13:20:28","","","7912 Luettgen Court","794","294","82279","Egypt","New Tangela"
"","17-Sep-2021 13:20:28","","","33889 Toy Expressway","90","68","18705","Georgia","Marquardtmouth"
"","17-Sep-2021 13:20:28","","","28803 Joaquin Lodge","257","776","84334","Saint Martin","East Tituschester"
"","17-Sep-2021 13:20:28","","","998 Spencer Junction","538","782","12194","Cambodia","Alvinchester"
"","17-Sep-2021 13:20:28","","","52752 Wolff Cliff","456","580","29511","Faroe Islands","New Venashire"
"","17-Sep-2021 13:20:28","","","2582 Reid Course","223","700","98873","Martinique","Port Margaritashire"
"","17-Sep-2021 13:20:28","","","336 Wendell Centers","179","168","93566","Morocco","Kendallmouth"
"","17-Sep-2021 13:20:28","","","07206 Joie Junction","848","697","75858","Lebanon","Raisastad"
"","17-Sep-2021 13:20:28","","","06186 Johnson Pass","264","704","84623","Uruguay","Elsyfurt"
"","17-Sep-2021 13:20:28","","","122 Sydney Squares","491","230","52474","Jersey","Krismouth"
"","17-Sep-2021 13:20:28","","","075 Sipes Ports","968","623","82562","Heard Island and McDonald Islands","Mattbury"
"","17-Sep-2021 13:20:28","","","18793 Hoa Spurs","580","725","34853","Falkland Islands (Malvinas)","Ignacioview"
"","17-Sep-2021 13:20:28","","","2945 Ondricka Summit","82","666","38731","Colombia","West Gonzaloborough"
"","17-Sep-2021 13:20:28","","","008 Juan Field","841","740","89055","Vietnam","Marcellusside"
"","17-Sep-2021 13:20:28","","","989 Goyette Dale","243","7","20349","Burkina Faso","Collenehaven"
"","17-Sep-2021 13:20:28","","","3204 Genoveva Park","120","257","60536","Mayotte","Tomikostad"
"","17-Sep-2021 13:20:28","","","929 Hand Key","542","481","98592","Iran","New Alesia"
"","17-Sep-2021 13:20:28","","","562 Tomiko Lock","801","15","42619","Virgin Islands, U.S.","Lake Kermit"
"","17-Sep-2021 13:20:28","","","0713 Ron Stream","325","81","78496","Bouvet Island (Bouvetoya)","North Logan"
"","17-Sep-2021 13:20:28","","","0510 Smitham Viaduct","648","217","75951","Belgium","New Denvershire"
"","17-Sep-2021 13:20:28","","","5133 Manuel Manor","84","106","12880","Gabon","Joleenside"
"","17-Sep-2021 13:20:28","","","442 Predovic Points","411","42","52261","Mali","East Avaview"
"","17-Sep-2021 13:20:28","","","10884 Cormier Fords","231","22","30723","India","New Shala"
"","17-Sep-2021 13:20:28","","","20273 Long Tunnel","170","641","85830","Costa Rica","Lake Mattie"
"","17-Sep-2021 13:20:28","","","6789 Oneida Spur","397","109","83369","Romania","Keilaburgh"
"","17-Sep-2021 13:20:28","","","4601 Kerluke Grove","655","73","89295","Colombia","Reubenstad"
"","17-Sep-2021 13:20:28","","","722 Koss Tunnel","494","401","25789","Tokelau","Alberthaview"
"","17-Sep-2021 13:20:28","","","3449 Mills Motorway","643","519","43473","Saint Barthelemy","New Andrea"
"","17-Sep-2021 13:20:28","","","365 Dickinson Mission","639","918","23608","United States of America","Lake Vikki"
"","17-Sep-2021 13:20:28","","","098 Mauro Glen","831","804","15184","Lebanon","South Emikoville"
"","17-Sep-2021 13:20:28","","","8523 Issac Radial","677","877","23050","Italy","Richieburgh"
"","17-Sep-2021 13:20:28","","","85391 Chad Motorway","380","231","47879","Palau","Lake Edgardo"
"","17-Sep-2021 13:20:28","","","35117 Cormier Path","648","859","32259","Slovakia (Slovak Republic)","North Edmundoland"
"","17-Sep-2021 13:20:28","","","875 Ruthie Junctions","395","637","20623","French Guiana","Loweborough"
"","17-Sep-2021 13:20:28","","","8930 Lawrence Rapid","80","478","11586","Slovakia (Slovak Republic)","Mikachester"
"","17-Sep-2021 13:20:28","","","5352 Dooley Lodge","86","313","62692","Papua New Guinea","Bartolettiside"
"","17-Sep-2021 13:20:28","","","0744 Schumm Valleys","830","75","99644","Central African Republic","Artmouth"
"","17-Sep-2021 13:20:28","","","48921 Imogene Mountain","178","621","88002","Djibouti","Lynchchester"
"","17-Sep-2021 13:20:28","","","94846 Scottie Throughway","936","298","72610","Bolivia","Carlyfurt"
"","17-Sep-2021 13:20:28","","","69774 Abbott Ville","742","638","12120","Nepal","Terryfort"
"","17-Sep-2021 13:20:28","","","26312 Hal Burg","552","643","66620","Puerto Rico","North Andriafort"
"","17-Sep-2021 13:20:28","","","8891 Lesch Prairie","450","303","97497","Saudi Arabia","Port Revastad"
"","17-Sep-2021 13:20:28","","","4431 Keri Junction","589","132","75678","Western Sahara","New Hyonborough"
"","17-Sep-2021 13:20:28","","","28783 Stokes Junctions","45","527","40253","Estonia","New Corinaborough"
"","17-Sep-2021 13:20:28","","","621 Schmitt Oval","7","104","13662","Burkina Faso","Hintzport"
"","17-Sep-2021 13:20:28","","","735 Mante Tunnel","234","971","10457","Eritrea","Mraztown"
"","17-Sep-2021 13:20:28","","","420 Florine Brook","119","267","37092","New Caledonia","Ankundingfurt"
"","17-Sep-2021 13:20:28","","","13530 Wolf Fields","778","241","51749","Monaco","Robbinshire"
"","17-Sep-2021 13:20:28","","","12029 Myung Cliffs","220","197","52342","Brazil","New Timothy"
"","17-Sep-2021 13:20:28","","","78154 Ivory Port","124","264","85154","Montserrat","Watsicatown"
"","17-Sep-2021 13:20:28","","","18009 Marin Mall","347","410","93112","Burundi","South Jin"
"","17-Sep-2021 13:20:28","","","9094 Olson Isle","778","753","66205","Panama","West Georgefort"
"","17-Sep-2021 13:20:28","","","47745 Leuschke Drive","850","930","96953","Mozambique","Danielfurt"
"","17-Sep-2021 13:20:28","","","8730 Ji Roads","328","642","16191","Holy See (Vatican City State)","Dedechester"
